Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
55829194,The Final Girl Support Group,Grady Hendrix,"Hendrix, Grady",,"=""059320123X""","=""9780593201237""",0,3.50,Berkley,Hardcover,352,2021,2021,,2021/05/04,to-read,to-read (#74),to-read,,,,0,0
37569318,Empress of All Seasons,Emiko Jean,"Jean, Emiko",,"=""0544530942""","=""9780544530942""",0,3.56,Clarion Books,Hardcover,384,2018,2018,,2021/05/12,to-read,to-read (#86),to-read,,,,0,0
44084665,The Ones We're Meant to Find,Joan He,"He, Joan",,"=""125025857X""","=""9781250258571""",0,3.54,Roaring Brook,Kindle Edition,384,2021,2021,,2021/05/12,to-read,to-read (#85),to-read,,,,0,0
39821312,The Candle and the Flame,Nafiza Azad,"Azad, Nafiza",,"=""1338306057""","=""9781338306057""",0,3.74,Scholastic,Kindle Edition,416,2019,2019,,2021/05/12,to-read,to-read (#84),to-read,,,,0,0
42815556,"Spin the Dawn (The Blood of Stars, #1)",Elizabeth Lim,"Lim, Elizabeth",,"=""""","=""""",0,3.97,Alfred A. Knopf Books for Young Readers,Hardcover,392,2019,2019,,2021/05/12,to-read,to-read (#83),to-read,,,,0,0
36683940,"Unravel the Dusk  (The Blood of Stars, #2)",Elizabeth Lim,"Lim, Elizabeth",,"=""0525647023""","=""9780525647027""",0,3.76,Knopf,Hardcover,355,2020,2020,,2021/05/12,to-read,to-read (#82),to-read,,,,0,0
41219451,Descendant of the Crane,Joan He,"He, Joan",,"=""0807515515""","=""9780807515518""",0,3.63,Albert Whitman & Company,Hardcover,416,2019,2019,,2021/05/12,to-read,to-read (#81),to-read,,,,0,0
52459864,Iron Widow (Iron Widow #1),Xiran Jay Zhao,"Zhao, Xiran Jay",,"=""0735269939""","=""9780735269934""",0,4.03,Penguin Teen,Hardcover,394,2021,2021,,2021/05/12,to-read,to-read (#80),to-read,,,,0,0
27244496,Eunuchs and Nymphomaniacs,Anonymous,"Anonymous, Anonymous",,"=""131075022X""","=""9781310750229""",0,2.99,Anonymous,ebook,,2019,2019,,2021/05/08,to-read,to-read (#79),to-read,,,,0,0
68783,"Girl, Interrupted",Susanna Kaysen,"Kaysen, Susanna",,"=""0679746048""","=""9780679746041""",0,3.94,Vintage ,Paperback,169,1994,1993,,2021/05/08,to-read,to-read (#78),to-read,,,,0,0
34323570,"Furyborn (Empirium, #1)",Claire Legrand,"Legrand, Claire",,"=""1492656623""","=""9781492656623""",0,3.78,Sourcebooks Fire,Hardcover,497,2018,2018,,2021/05/08,to-read,to-read (#77),to-read,,,,0,0
16074758,Dangerous Girls,Abigail Haas,"Haas, Abigail",Abby McDonald,"=""1442486597""","=""9781442486591""",0,4.07,Simon & Schuster Books for Young Readers,Hardcover,388,2013,2013,,2021/05/07,to-read,to-read (#76),to-read,,,,0,0
54513688,"Realm Breaker (Realm Breaker, #1)",Victoria Aveyard,"Aveyard, Victoria",,"=""""","=""""",0,3.58,Orion Publishing,ebook,576,2021,2021,,2021/05/05,to-read,to-read (#75),to-read,,,,0,0
14061955,"Siege and Storm (The Shadow and Bone Trilogy, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",2,3.80,Henry Holt and Company,Hardcover,435,2013,2013,2021/01/01,2021/05/04,2021,2021 (#33),read,only stayed for nikolai,,,1,0
45300567,The Maidens,Alex Michaelides,"Michaelides, Alex",,"=""1250304458""","=""9781250304452""",0,3.62,Celadon Books,Hardcover,337,2021,2021,,2021/05/04,to-read,to-read (#72),to-read,,,,0,0
56666839,"A Dowry of Blood (A Dowry of Blood, #1)",S.T. Gibson,"Gibson, S.T.",,"=""1916366937""","=""9781916366930""",0,3.94,Nyx Publishing,Paperback,248,2021,2021,,2021/05/02,to-read,to-read (#71),to-read,,,,0,0
53205876,"The Library of the Dead (Edinburgh Nights, #1)",T.L. Huchu,"Huchu, T.L.",,"=""1250767768""","=""9781250767769""",0,3.48,Tor Books,Hardcover,330,2021,2021,,2021/05/02,to-read,to-read (#70),to-read,,,,0,0
55264209,Sistersong,Lucy  Holland,"Holland, Lucy",,"=""1529039037""","=""9781529039030""",0,3.95,Macmillan,Hardcover,416,2021,2021,,2021/05/02,to-read,to-read (#69),to-read,,,,0,0
54860614,Ariadne,Jennifer Saint,"Saint, Jennifer",,"=""125077358X""","=""9781250773586""",0,3.79,Flatiron Books,Hardcover,308,2021,2021,,2021/05/02,to-read,to-read (#68),to-read,,,,0,0
10194157,"Shadow and Bone (Shadow and Bone, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250048117""","=""9781250048110""",3,3.92,Henry Holt & Company,Hardcover,358,2012,2012,2021/05/01,2021/04/30,2021,2021 (#31),read,,,,1,0
55928259,I Am a Hitman: The Real-Life Confessions of a Contract Killer,Welbeck,"Welbeck, Welbeck",,"=""1787396045""","=""9781787396043""",0,3.54,Headline Welbeck Non-Fiction,Kindle Edition,238,2020,,,2021/05/01,to-read,to-read (#67),to-read,,,,0,0
24529123,This Is Where It Ends,Marieke Nijkamp,"Nijkamp, Marieke",,"=""149262246X""","=""9781492622468""",1,3.68,Sourcebooks Fire,Hardcover,288,2016,2016,2021/01/01,2021/04/16,2021,2021 (#26),read,,,,1,0
22299763,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",4,4.57,Orion Children's Books,Kindle Edition,561,2016,2016,2021/01/01,2021/04/29,2021,2021 (#30),read,,,,1,0
50531218,"The Hawthorne Legacy (The Inheritance Games, #2)",Jennifer Lynn Barnes,"Barnes, Jennifer Lynn",,"=""0241480744""","=""9780241480748""",0,4.19,Penguin,Hardcover,380,2021,2021,,2021/04/29,to-read,to-read (#66),to-read,,,,0,0
50706646,"The Bone Shard Daughter (The Drowning Empire, #1)",Andrea Stewart,"Stewart, Andrea",,"=""0316541427""","=""9780316541428""",0,3.98,Orbit,Hardcover,435,2020,2020,,2021/04/28,to-read,to-read (#65),to-read,,,,0,0
48915408,The Wolf and the Woodsman,Ava Reid,"Reid, Ava",,"=""1529100739""","=""9781529100730""",0,3.51,Del Rey,Hardcover,448,2021,2021,,2021/04/27,to-read,to-read (#64),to-read,,,,0,0
49757149,The Cousins,Karen M. McManus,"McManus, Karen M.",,"=""0525708014""","=""9780525708018""",0,3.76,Delacorte Press,Library Binding,337,2020,2020,,2021/04/27,to-read,to-read (#63),to-read,,,,0,0
35356380,People Like Us,Dana  Mele,"Mele, Dana",,"=""1524741701""","=""9781524741709""",0,3.51,G.P. Putnam's Sons Books for Young Readers,Hardcover,378,2018,2018,,2021/04/27,to-read,to-read (#62),to-read,,,,0,0
41443369,All Your Twisted Secrets,Diana Urban,"Urban, Diana",,"=""""","=""""",0,3.51,HarperTeen,Hardcover,400,2020,2020,,2021/04/27,to-read,to-read (#61),to-read,,,,0,0
42505366,Wilder Girls,Rory Power,"Power, Rory",,"=""0525645586""","=""9780525645580""",0,3.45,Delacorte Press,Hardcover,357,2019,2019,,2021/04/24,to-read,to-read (#60),to-read,,,,0,0
51022071,"Catch and Kill: Lies, Spies, and a Conspiracy to Protect Predators",Ronan Farrow,"Farrow, Ronan",,"=""0316454133""","=""9780316454131""",0,4.40,"Little, Brown and Company",Hardcover,608,2019,2019,,2021/04/24,to-read,to-read (#59),to-read,,,,0,0
50202540,I Killed Zoe Spanos,Kit Frick,"Frick, Kit",,"=""1534449701""","=""9781534449701""",0,3.76,Margaret K. McElderry Books,Hardcover,384,2020,2020,,2021/04/24,to-read,to-read (#58),to-read,,,,0,0
62022,The Queen's Gambit,Walter Tevis,"Tevis, Walter",,"=""1400030609""","=""9781400030606""",0,4.18,Vintage,Paperback,258,2003,1983,2021/04/23,2021/04/23,2021,2021 (#28),read,,,,1,0
32768520,"Mirage (Mirage, #1)",Somaiya Daud,"Daud, Somaiya",,"=""1250126428""","=""9781250126429""",0,3.72,Flatiron Books,Hardcover,320,2018,2018,,2021/04/23,to-read,to-read (#57),to-read,,,,0,0
42893678,"The Cruelest Mercy (The Kinder Poison, #2)",Natalie Mae,"Mae, Natalie",,"=""1984835246""","=""9781984835246""",0,4.02,Razorbill,Hardcover,384,2021,2021,,2021/04/23,to-read,to-read (#56),to-read,,,,0,0
1582996,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,"Clare, Cassandra",,"=""1416914293""","=""9781416914297""",1,4.10,Margaret K. McElderry Books,Hardcover,453,2008,2008,2020/01/01,2020/12/24,,,read,,,,1,0
32620332,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1501139231""","=""9781501139239""",4,4.40,Atria Books,Hardcover,389,2017,2017,2020/12/30,2020/12/25,,,read,,,,1,0
18710190,"Allegiant (Divergent, #3)",Veronica Roth,"Roth, Veronica",,"=""0007524277""","=""9780007524273""",1,3.60,HarperCollins Children's Book's,Hardcover,531,2013,2013,2020/01/01,2020/12/24,,,read,,,,1,0
23714521,Orbiting Jupiter,Gary D. Schmidt,"Schmidt, Gary D.",,"=""""","=""""",4,4.23,Clarion Books,Kindle Edition,183,2015,2015,2021/01/01,2021/03/08,2021,2021 (#11),read,,,,1,0
902,The Westing Game,Ellen Raskin,"Raskin, Ellen",,"=""014240120X""","=""9780142401200""",5,3.99,Puffin,Paperback,182,2004,1978,,2021/04/17,favorites,favorites (#2),read,,,,1,0
3777732,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,"Clare, Cassandra",,"=""1416914307""","=""9781416914303""",1,4.27,Margaret K. McElderry Books,Hardcover,541,2009,2009,2020/01/01,2020/12/24,,,read,,,,1,0
35959740,Circe,Madeline Miller,"Miller, Madeline",,"=""0316556343""","=""9780316556347""",5,4.22,"Little, Brown and Company",Hardcover,393,2018,2018,2021/01/01,2020/12/28,"2021, favorites","2021 (#19), favorites (#6)",read,,,,1,0
8755776,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,"Clare, Cassandra",,"=""1442416866""","=""9781442416864""",1,4.21,Margaret K. McElderry Books,Hardcover,535,2012,2012,2020/01/01,2020/12/24,,,read,,,,1,0
6752378,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,"Clare, Cassandra",,"=""1442403543""","=""9781442403543""",1,4.07,Margaret K. McElderry Books,Hardcover,425,2011,2011,2020/01/01,2020/12/24,,,read,,,,1,0
4556058,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,"Riordan, Rick",,"=""1423101472""","=""9781423101475""",5,4.55,Disney-Hyperion Books,Hardcover,381,2009,2009,2020/01/01,2020/12/24,favorites,favorites (#3),read,,,,1,0
38724428,"How She Died, How I Lived",Mary Crockett,"Crockett, Mary",,"=""""","=""9780316523806""",0,3.53,"Little, Brown",Kindle Edition,416,2018,2018,,2021/04/16,to-read,to-read (#55),to-read,,,,0,0
37825410,That's Not What Happened,Kody Keplinger,"Keplinger, Kody",,"=""1338186523""","=""9781338186529""",0,3.75,Scholastic Press,Hardcover,336,2018,2018,,2021/04/16,to-read,to-read (#54),to-read,,,,0,0
6316171,Hate List,Jennifer  Brown,"Brown, Jennifer",,"=""0316041440""","=""9780316041447""",0,4.00,"Little, Brown Books for Young Readers",Hardcover,405,2009,2009,,2021/04/16,to-read,to-read (#53),to-read,,,,0,0
23341259,Violent Ends,Shaun David Hutchinson,"Hutchinson, Shaun David","Beth Revis, Blythe Woolston, Brendan Shusterman, Christine Johnson, Cynthia Leitich Smith, Delilah S. Dawson, E.M. Kokie, Elisa Nader, Hannah Moskowitz, Kendare Blake, Margie Gelbwasser, Mindi Scott, Neal Shusterman, Steve Brezenoff, Tom Leveen, Trish Doller, Courtney Summers","=""""","=""""",0,3.98,Simon Pulse,Kindle Edition,384,2015,2015,,2021/04/16,to-read,to-read (#52),to-read,,,,0,0
52411049,The Dark Tide,Alicia Jasinska,"Jasinska, Alicia",,"=""1728209986""","=""9781728209982""",0,3.42,Sourcebooks Fire,Hardcover,336,2020,2020,,2021/04/14,to-read,to-read (#51),to-read,,,,0,0
40874032,"Vicious (Villains, #1)",V.E. Schwab,"Schwab, V.E.",Victoria Schwab,"=""""","=""""",0,4.19,Tor Books,Kindle Edition,402,2013,2013,,2021/03/08,to-read,to-read (#50),to-read,,,,0,0
49127718,Anxious People,Fredrik Backman,"Backman, Fredrik",Neil   Smith,"=""198216963X""","=""9781982169633""",4,4.17,Atria Publishing,Hardcover,336,2019,2019,2021/03/02,2021/02/15,2021,2021 (#22),read,,,,1,0
36809135,Where the Crawdads Sing,Delia Owens,"Owens, Delia",,"=""0735219117""","=""9780735219113""",3,4.37,G.P. Putnam’s Sons,ebook,384,2018,2018,2021/01/01,2021/01/24,2021,2021 (#21),read,,,,2,0
39091679,The Truth About Keeping Secrets,Savannah   Brown,"Brown, Savannah",,"=""0241346304""","=""9780241346303""",3,3.78,Penguin Books Ltd,Paperback,336,2019,2019,2021/04/10,2021/03/14,2021,2021 (#15),read,,,,1,0
36660045,Her Favorite Color Was Yellow,Edgar Holmes,"Holmes, Edgar",,"=""""","=""""",1,3.53,,Kindle Edition,113,2017,2017,2021/01/01,2021/03/13,2021,2021 (#14),read,,,,1,0
33275462,Rest in the Mourning,R.H. Sin,"Sin, R.H.",,"=""1449486924""","=""9781449486921""",2,3.83,"Andrews McMeel Publishing, LLC",Kindle Edition,126,2025,2016,2021/01/01,2021/03/13,2021,2021 (#13),read,,,,1,0
38355282,Watching You,Lisa Jewell,"Jewell, Lisa",,"=""1501190075""","=""9781501190070""",3,3.87,Atria Books,Hardcover,320,2018,2018,2021/03/12,2021/03/10,2021,2021 (#12),read,,,,1,0
41057294,Normal People,Sally Rooney,"Rooney, Sally",,"=""1984822179""","=""9781984822178""",4,3.81,Crown,Hardcover,273,2019,2018,2021/01/01,2021/03/14,2021,2021 (#10),read,,,,2,0
16096824,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""1619634449""","=""9781619634442""",1,4.16,Bloomsbury USA Childrens,Hardcover,419,2015,2015,2021/03/08,2021/03/04,2021,2021 (#9),read,my fav character was the dude who died two minutes into the book,,,1,0
55927316,"The Drowning Faith (The Poppy War, #2.5)",R.F. Kuang,"Kuang, R.F.",,"=""""","=""""",3,4.51,,ebook,15,2020,2020,2021/01/01,2021/02/28,2021,2021 (#8),read,,,,1,0
18045891,Sharp Objects,Gillian Flynn,"Flynn, Gillian",,"=""0297851535""","=""9780297851530""",4,4.01,Broadway Paperbacks,Paperback,254,2007,2006,2021/03/04,2021/02/27,2021,2021 (#7),read,the only reason it isnt a 5 is bc i went into it hoping for a lot more detective/investigating work,,,1,0
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,"=""0312330871""","=""9780312330873""",4,4.27,St. Martin's Griffin,Paperback,264,2004,1939,2021/01/01,2021/02/24,2021,2021 (#6),read,i liked it a lot more than murder on the orient express all the characters were pretty distinct. i js think the ending was anticlimactic not bc of the lack of finality ( i actually think that added a lot to the ending ) but js the way things w the islanders were wrapped up.,,,2,0
42603984,Ace of Spades,Faridah Àbíké-Íyímídé,"Àbíké-Íyímídé, Faridah",,"=""1474967531""","=""9781474967532""",0,4.13,Usborne ,Paperback,470,2021,2021,,2021/04/12,to-read,to-read (#49),to-read,,,,0,0
9214995,The Chronology of Water,Lidia Yuknavitch,"Yuknavitch, Lidia",Chelsea Cain,"=""0979018838""","=""9780979018831""",0,4.20,Hawthorne Books,Paperback,310,2011,2011,,2021/04/08,to-read,to-read (#48),to-read,,,,0,0
341879,Just Kids,Patti Smith,"Smith, Patti",,"=""""","=""""",0,4.21,Ecco,Hardcover,304,2010,2010,,2021/04/07,to-read,to-read (#47),to-read,,,,0,0
34051011,Pachinko,Min Jin Lee,"Lee, Min Jin",,"=""""","=""""",0,4.34,Grand Central Publishing,Kindle Edition,496,2017,2017,,2021/04/05,to-read,to-read (#46),to-read,,,,0,0
53086843,"You've Reached Sam (You've Reached Sam, #1)",Dustin Thao,"Thao, Dustin",,"=""1250762030""","=""9781250762030""",0,3.61,Wednesday Books,Hardcover,296,2021,2021,,2021/04/04,to-read,to-read (#45),to-read,,,,0,0
49471138,The Girls I've Been,Tess Sharpe,"Sharpe, Tess",,"=""0593111095""","=""9780593111093""",0,4.03,G.P. Putnam's Sons Books for Young Readers,Hardcover,356,2021,2021,,2021/04/03,to-read,to-read (#44),to-read,,,,0,0
51260845,The Obsession,Jesse Q. Sutanto,"Sutanto, Jesse Q.",,"=""1728215161""","=""9781728215167""",0,3.70,Sourcebooks Fire,Paperback,309,2021,2021,,2021/04/03,to-read,to-read (#43),to-read,,,,0,0
53338683,The Castle School (for Troubled Girls),Alyssa  Sheinmel,"Sheinmel, Alyssa",,"=""172822098X""","=""9781728220987""",0,3.89,Sourcebooks Fire,Hardcover,400,2021,2021,,2021/04/03,to-read,to-read (#42),to-read,,,,0,0
53205978,The Stolen Kingdom,Jillian Boehme,"Boehme, Jillian",,"=""1250298830""","=""9781250298836""",0,3.55,Tor Teen,Kindle Edition,332,2021,2021,,2021/04/03,to-read,to-read (#41),to-read,,,,0,0
53914898,"Pride and Premeditation (Jane Austen Murder Mystery, #1)",Tirzah Price,"Price, Tirzah",,"=""006288980X""","=""9780062889805""",0,3.74,Storytide,Hardcover,368,2021,2021,,2021/04/02,to-read,to-read (#40),to-read,,,,0,0
53487133,"The Initial Insult (The Initial Insult, #1)",Mindy McGinnis,"McGinnis, Mindy",,"=""0062982427""","=""9780062982421""",0,3.67,HarperCollins,Hardcover,372,2021,2021,,2021/04/02,to-read,to-read (#39),to-read,,,,0,0
40597810,Daisy Jones & The Six,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1524798622""","=""9781524798628""",3,4.20,Ballantine Books,Hardcover,368,2019,2019,2021/01/01,2021/03/08,2021,2021 (#2),read,,,,1,0
33643994,"Daughter of the Pirate King (Daughter of the Pirate King, #1)",Tricia Levenseller,"Levenseller, Tricia",,"=""1250095964""","=""9781250095961""",1,3.93,Feiwel  and Friends,Hardcover,308,2017,2017,2021/01/01,2021/03/31,2021,2021 (#1),read,,,,1,0
35796008,"Dance of Thieves (Dance of Thieves, #1)",Mary E. Pearson,"Pearson, Mary E.",,"=""1250159016""","=""9781250159014""",0,4.11,Henry Holt and Co. (BYR),Hardcover,512,2018,2018,,2021/03/25,to-read,to-read (#38),to-read,,,,0,0
4929,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""""","=""""",0,4.12,Vintage International,Paperback,467,2006,2002,,2021/03/24,to-read,to-read (#37),to-read,,,,0,0
30319086,If We Were Villains,M.L. Rio,"Rio, M.L.",,"=""125009528X""","=""9781250095282""",0,4.10,Flatiron Books,Hardcover,354,2017,2017,,2021/03/20,to-read,to-read (#36),to-read,,,,0,0
17838490,Playlist for the Dead,Michelle Falkoff,"Falkoff, Michelle",,"=""006231050X""","=""9780062310507""",0,3.28,HarperTeen,Hardcover,288,2015,2015,,2021/03/14,to-read,to-read (#35),to-read,,,,0,0
17285330,The Last Time We Say Goodbye,Cynthia Hand,"Hand, Cynthia",,"=""0062318470""","=""9780062318473""",0,4.07,Harper Teen,Hardcover,386,2015,2015,,2021/03/14,to-read,to-read (#34),to-read,,,,0,0
23341894,Every Last Word,Tamara Ireland Stone,"Stone, Tamara Ireland",,"=""1484705270""","=""9781484705278""",0,4.21,"Little, Brown Books for Young Readers",Hardcover,358,2015,2015,,2021/03/14,to-read,to-read (#33),to-read,,,,0,0
18336965,My Heart and Other Black Holes,Jasmine Warga,"Warga, Jasmine",,"=""0062324691""","=""9780062324696""",0,3.96,HarperCollins/Balzer + Bray,Kindle Edition,302,2015,2015,,2021/03/14,to-read,to-read (#32),to-read,,,,0,0
10507293,"The Selection (The Selection, #1)",Kiera Cass,"Cass, Kiera",,"=""0062059939""","=""9780062059932""",1,4.07,HarperTeen,Hardcover,336,2012,2012,,2021/03/02,,,read,,,,1,0
41951626,"Crier's War (Crier's War, #1)",Nina Varela,"Varela, Nina",,"=""0062823965""","=""9780062823960""",0,4.10,Quill Tree Books,ebook,464,2019,2019,,2021/03/12,to-read,to-read (#31),to-read,,,,0,0
43884209,"Get a Life, Chloe Brown (The Brown Sisters, #1)",Talia Hibbert,"Hibbert, Talia",,"=""0062941208""","=""9780062941206""",0,3.79,Avon,Paperback,369,2019,2019,,2021/03/12,to-read,to-read (#30),to-read,,,,0,0
39679076,"House of Salt and Sorrows (Sisters of the Salt, #1)",Erin A. Craig,"Craig, Erin A.",,"=""1984831925""","=""9781984831927""",0,3.90,Delacorte,Hardcover,403,2019,2019,,2021/03/12,to-read,to-read (#29),to-read,,,,0,0
42442934,Queen of Coin and Whispers (Queen of Coin and Whispers #1),Helen Corcoran,"Corcoran, Helen",,"=""""","=""""",0,3.66,The O'Brien Press,Paperback,464,2020,2020,,2021/03/11,to-read,to-read (#28),to-read,,,,0,0
54279688,Down Comes the Night,Allison Saft,"Saft, Allison",,"=""""","=""""",0,3.78,Wednesday Books,ebook,400,2021,2021,,2021/03/11,to-read,to-read (#27),to-read,,,,0,0
19288043,Gone Girl,Gillian Flynn,"Flynn, Gillian",,"=""0307588378""","=""9780307588371""",0,4.14,Ballantine Books,Paperback,415,2014,2012,,2021/03/10,to-read,to-read (#26),to-read,,,,0,0
35297426,Then She Was Gone,Lisa Jewell,"Jewell, Lisa",,"=""1501154648""","=""9781501154645""",0,4.04,Atria Books,Paperback,359,2018,2017,,2021/03/10,to-read,to-read (#25),to-read,,,,0,0
25574782,Pretty Girls,Karin Slaughter,"Slaughter, Karin",,"=""0062430874""","=""9780062430878""",0,4.01,William Morrow,Paperback,432,2015,2015,,2021/03/10,to-read,to-read (#24),to-read,,,,0,0
36430011,"You (You, #1)",Caroline Kepnes,"Kepnes, Caroline",,"=""1501195433""","=""9781501195433""",0,3.96,Atria/Emily Bestler Books,Paperback,464,2018,2014,,2021/03/08,to-read,to-read (#23),to-read,,,,0,0
18693763,Everything I Never Told You,Celeste Ng,"Ng, Celeste",,"=""159420571X""","=""9781594205712""",0,3.83,Penguin Press,Hardcover,297,2014,2014,,2021/03/08,to-read,to-read (#22),to-read,,,,0,0
32828538,Lost Boy: The True Story of Captain Hook,Christina Henry,"Henry, Christina",,"=""0399584021""","=""9780399584022""",0,4.20,Berkley,Paperback,292,2017,2017,,2021/03/08,to-read,to-read (#21),to-read,,,,0,0
26893819,The Girls,Emma Cline,"Cline, Emma",,"=""081299860X""","=""9780812998603""",0,3.51,Random House,Hardcover,355,2016,2016,,2021/03/08,to-read,to-read (#20),to-read,,,,0,0
18584855,Heartless,Marissa Meyer,"Meyer, Marissa",,"=""1250044650""","=""9781250044655""",0,4.09,Feiwel & Friends,Hardcover,453,2016,2016,,2021/03/01,to-read,to-read (#19),to-read,,,,0,0
28374007,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,"Blake, Kendare",,"=""0062385437""","=""9780062385437""",0,3.79,Quill Tree Books,Hardcover,403,2016,2016,,2021/02/26,to-read,to-read (#18),to-read,,,,0,0
20517739,Far From You,Tess Sharpe,"Sharpe, Tess",,"=""1780621655""","=""9781780621654""",0,4.04,Indigo,Paperback,341,2014,2014,,2021/02/21,to-read,to-read (#17),to-read,,,,0,0
18126198,"Four: A Divergent Story Collection (Divergent, #0.1-0.4)",Veronica Roth,"Roth, Veronica",,"=""0062285688""","=""9780062285683""",2,3.93,Katherine Tegen Books,Paperback,285,2014,2014,2020/01/01,2020/12/24,,,read,,,,1,0
13335037,"Divergent (Divergent, #1)",Veronica Roth,"Roth, Veronica",,"=""0062024035""","=""9780062024039""",3,4.13,Katherine Tegen Books,Paperback,487,2012,2011,2020/01/01,2020/12/24,,,read,,,,1,0
39897058,"The Fever King (Feverwake, #1)",Victoria  Lee,"Lee, Victoria",,"=""1542040175""","=""9781542040174""",3,3.90,Skyscape,Hardcover,375,2019,2019,2020/01/01,2020/12/24,,,read,,,,1,0
10025305,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,"Clare, Cassandra",,"=""1416975888""","=""9781416975885""",4,4.42,Margaret K. McElderry Books,Hardcover,498,2011,2011,2020/01/01,2020/12/24,,,read,,,,1,0
11735983,"Insurgent (Divergent, #2)",Veronica Roth,"Roth, Veronica",,"=""0007442912""","=""9780007442911""",2,3.96,HarperCollins Children's Books,Hardcover,525,2012,2012,2020/01/01,2020/12/24,,,read,,,,1,0
256683,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,"Clare, Cassandra",,"=""1416914285""","=""9781416914280""",3,4.07,Margaret K. McElderry Books,Hardcover,485,2007,2007,2020/01/01,2020/12/24,,,read,,,,1,0
53439886,"How the King of Elfhame Learned to Hate Stories (The Folk of the Air, #3.5)",Holly Black,"Black, Holly",,"=""""","=""9780316540827""",3,4.14,"Little, Brown Books for Young Readers",ebook,200,2020,2020,2020/12/26,2020/12/25,,,read,,,,1,0
7171637,"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,"Clare, Cassandra",,"=""1416975861""","=""9781416975861""",4,4.31,Margaret K. McElderry Books,Hardcover,479,2010,2010,2020/01/01,2020/12/24,,,read,,,,1,0
50520939,"The Atlas Six (The Atlas, #1)",Olivie Blake,"Blake, Olivie",,"=""""","=""""",0,3.55,,Kindle Edition,376,2020,2020,,2021/02/15,to-read,to-read (#16),to-read,,,,0,0
50892212,"These Violent Delights (These Violent Delights, #1)",Chloe Gong,"Gong, Chloe",,"=""1534457690""","=""9781534457690""",0,3.80,Margaret K. McElderry Books,Hardcover,449,2020,2020,,2020/12/28,to-read,to-read (#15),to-read,,,,0,0
29044,The Secret History,Donna Tartt,"Tartt, Donna",,"=""1400031702""","=""9781400031702""",0,4.16,Vintage Books,Paperback,559,2004,1992,,2020/12/28,to-read,to-read (#14),to-read,,,,0,0
45044785,"The Silvered Serpents (The Gilded Wolves, #2)",Roshani Chokshi,"Chokshi, Roshani",,"=""1250144574""","=""9781250144577""",0,4.07,Wednesday Books,Hardcover,406,2020,2020,,2020/12/28,to-read,to-read (#13),to-read,,,,0,0
39863498,"The Gilded Wolves (The Gilded Wolves, #1)",Roshani Chokshi,"Chokshi, Roshani",,"=""125014454X""","=""9781250144546""",0,3.70,Wednesday Books,Hardcover,388,2019,2019,,2020/12/28,to-read,to-read (#12),to-read,,,,0,0
12000020,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante, #1)",Benjamin Alire Sáenz,"Sáenz, Benjamin Alire",,"=""1442408928""","=""9781442408920""",0,4.29,Simon & Schuster Books for Young Readers,Hardcover,390,2012,2012,,2020/12/28,to-read,to-read (#11),to-read,,,,0,0
35216509,"They Both Die at the End (Death-Cast, #1)",Adam Silvera,"Silvera, Adam",,"=""1471166201""","=""9781471166204""",0,3.75,Simon & Schuster,Paperback,373,2017,2017,,2020/12/28,to-read,to-read (#10),to-read,,,,0,0
31520883,"A ​Sky Beyond the Storm (An Ember in the Ashes, #4)",Sabaa Tahir,"Tahir, Sabaa",,"=""000828881X""","=""9780008288815""",0,4.28,Razorbill,Paperback,516,2021,2020,,2020/12/28,to-read,to-read (#9),to-read,,,,0,0
25558608,"A Torch Against the Night (An Ember in the Ashes, #2)",Sabaa Tahir,"Tahir, Sabaa",,"=""""","=""9780008250447""",0,4.22,Razorbill,Hardcover,452,2016,2016,,2020/12/28,to-read,to-read (#7),to-read,,,,0,0
